The Phantom of the Opera(2004 film)	154600000.0	2004-12-10	https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(2004_film)
Timeline(film)	43900000.0	2003-11-26	https://en.wikipedia.org/wiki/Timeline_(film)
Lara Croft: Tomb Raider – The Cradle of Life	156500000.0	2003-07-21	https://en.wikipedia.org/wiki/Lara_Croft:_Tomb_Raider_%E2%80%93_The_Cradle_of_Life
Dracula 2000	47100000.0	2000-12-22	https://en.wikipedia.org/wiki/Dracula_2000
Tale of the Mummy	8000000	1999-08-03	https://en.wikipedia.org/wiki/Tale_of_the_Mummy
Ted 2	216700000.0	2015-06-24	https://en.wikipedia.org/wiki/Ted_2
Momentum(2015 film)	104136	2015-10-16	https://en.wikipedia.org/wiki/Momentum_(2015_film)
Dolphin Tale 2	57800000.0	2014-09-12	https://en.wikipedia.org/wiki/Dolphin_Tale_2
Lucy(2014 film)	463400000.0	2014-07-25	https://en.wikipedia.org/wiki/Lucy_(2014_film)
Transcendence(2014 film)	103000000.0	2014-04-10	https://en.wikipedia.org/wiki/Transcendence_(2014_film)
Last Vegas	134400000.0	2013-10-30	https://en.wikipedia.org/wiki/Last_Vegas
Oblivion(2013 film)	286200000.0	2013-03-26	https://en.wikipedia.org/wiki/Oblivion_(2013_film)
The Magic of Belle Isle	102388	2012-07-06	https://en.wikipedia.org/wiki/The_Magic_of_Belle_Isle
Dolphin Tale	95900000.0	2011-09-21	https://en.wikipedia.org/wiki/Dolphin_Tale
Red(2010 film)	199000000.0	2010-09-29	https://en.wikipedia.org/wiki/Red_(2010_film)
Invictus(film)	122200000.0	2009-12-11	https://en.wikipedia.org/wiki/Invictus_(film)
Wanted(2008 film)	341400000.0	2008-06-12	https://en.wikipedia.org/wiki/Wanted_(2008_film)
The Bucket List	175400000.0	2007-12-15	https://en.wikipedia.org/wiki/The_Bucket_List
Gone Baby Gone	34600000.0	2007-10-19	https://en.wikipedia.org/wiki/Gone,_Baby,_Gone
Evan Almighty	173400000.0	2007-06-22	https://en.wikipedia.org/wiki/Evan_Almighty
10 Items or Less(film)	1399222	2006-09-11	https://en.wikipedia.org/wiki/10_Items_or_Less_(film)
Lucky Number Slevin	56300000.0	2006-02-24	https://en.wikipedia.org/wiki/Lucky_Number_Slevin
Unleashed(film)	50900000.0	2005-02-02	https://en.wikipedia.org/wiki/Unleashed_(film)
Million Dollar Baby	216800000.0	2004-12-15	https://en.wikipedia.org/wiki/Million_Dollar_Baby
High Crimes	63800000.0	2002-04-05	https://en.wikipedia.org/wiki/High_Crimes
The Sum of All Fears(film)	193900000.0	2002-05-29	https://en.wikipedia.org/wiki/The_Sum_of_All_Fears_(film)
Along Came a Spider(film)	105200000.0	2001-04-06	https://en.wikipedia.org/wiki/Along_Came_a_Spider_(film)
Nurse Betty	29400000.0	2000-09-08	https://en.wikipedia.org/wiki/Nurse_Betty
Deep Impact(film)	349500000.0	1998-05-08	https://en.wikipedia.org/wiki/Deep_Impact_(film)
Kiss the Girls(1997 film)	60500000.0	1997-10-03	https://en.wikipedia.org/wiki/Kiss_the_Girls_(film)
Amistad(film)	44200000.0	1997-12-10	https://en.wikipedia.org/wiki/Amistad_(1997_film)
Chain Reaction(1996 film)	60209334	1996-08-02	https://en.wikipedia.org/wiki/Chain_Reaction_(1996_film)
The Shawshank Redemption	58300000.0	1994-09-10	https://en.wikipedia.org/wiki/The_Shawshank_Redemption
Kill the Messenger(2014 film)	2500000.0	2014-10-10	https://en.wikipedia.org/wiki/Kill_the_Messenger_(2014_film)
Parkland(film)	1400000.0	2013-09-01	https://en.wikipedia.org/wiki/Parkland_(film)
House at the End of the Street	44100000.0	2012-09-21	https://en.wikipedia.org/wiki/House_at_the_End_of_the_Street
Unthinkable	5500000.0	2010-06-14	https://en.wikipedia.org/wiki/Unthinkable
Passchendaele(film)	4452423	2008-09-04	https://en.wikipedia.org/wiki/Passchendaele_(film)
The Promotion	408709	2008-06-06	https://en.wikipedia.org/wiki/The_Promotion
Judas Kiss(1998 film)	4500000.0	1998-09-16	https://en.wikipedia.org/wiki/Judas_Kiss_(1998_film)
Love and a .45	35200	1994-11-23	https://en.wikipedia.org/wiki/Love_and_a_.45
Unforgiven	159200000.0	1992-08-03	https://en.wikipedia.org/wiki/Unforgiven_(1992_film)
Robin Hood: Prince of Thieves	390500000.0	1991-06-14	https://en.wikipedia.org/wiki/Robin_Hood:_Prince_of_Thieves
Driving Miss Daisy	145800000.0	1989-12-15	https://en.wikipedia.org/wiki/Driving_Miss_Daisy
Glory(1989 film)	26800000.0	1989-12-14	https://en.wikipedia.org/wiki/Glory_(1989_film)
That Was Then... This Is Now	8630068	1985-11-08	https://en.wikipedia.org/wiki/That_Was_Then..._This_Is_Now
Marie(film)	2507995	1985-09-25	https://en.wikipedia.org/wiki/Marie_(film)
Brubaker	37121708	1980-06-20	https://en.wikipedia.org/wiki/Brubaker
